age,mass,Lbol,teff,logg,radius
0.0000,0.071,-1.211,2621.,3.126,1.2039
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.260,0.246,3179.,2.570,4.3771
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.359,0.665,3450.,2.434,6.0184
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.359,0.665,3450.,2.434,6.0184
0.0000,0.071,-1.211,2621.,3.126,1.2039
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.359,0.665,3450.,2.434,6.0184
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
